name	version	compactsave	rarity	spawnable	minac	maxac	speed	reqstr	reqdex	block	durability	nodurability	level	ShowLevel	levelreq	cost	gamble cost	code	namestr	magic lvl	auto prefix	alternategfx	normcode	ubercode	ultracode	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	setinvfile	rArm	lArm	Torso	Legs	rSPad	lSPad	useable	stackable	minstack	maxstack	spawnstack	Transmogrify	TMogType	TMogMin	TMogMax	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	*quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	mindam	maxdam	StrBonus	DexBonus	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem	diablocloneweight
Barbarian Belt 1A	100	0	3	1	8	11	0	60	0	0	24	0	27	1	0	1654	5992	Bb4	Bb1		316	Bb4	Bb4	Bb5	Bb6	16	2	1	1	2	1	flphbl	invhbl									0					0	xxx			belt	1arm	item_belt	12	item_belt	0	0	5	0	0	6			0	4	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	0	8	0	Bb5	Bb6	1	0	
Barbarian Belt 1A	100	0	3	1	41	52	0	110	0	0	24	0	54	1	25	16280	43702	Bb5	Bb2		316	Bb5	Bb4	Bb5	Bb6	16	2	1	1	2	1	flphbl	invhbl									0					0	xxx			belt	2arm	item_belt	12	item_belt	0	0	5	0	0	6			0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Barbarian Belt 1A	100	0	3	1	61	71	0	185	0	0	24	0	85	1	67	36041	98755	Bb6	Bb3		316	Bb6	Bb4	Bb5	Bb6	16	2	1	1	2	1	flphbl	invhbl									0					0	xxx			belt	3arm	item_belt	12	item_belt	0	0	5	0	0	6			0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Skovos Circle	100	0	1	1	20	30	0	0	0	0	35	0	24	1	16	9600	17125	Zc1	Zc1	3	321	lit	Zc1	Zc2	Zc3	0	2	2	1	3	1	flpci2	invci3									0					0	xxx			acir	1arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	1	2	0	Zc2	Zc3	1	0	
Island Crown	100	0	1	1	40	50	0	0	0	0	25	0	70	1	52	28000	140000	Zc2	Zc2	13	321	lit	Zc1	Zc2	Zc3	0	2	2	1	3	1	flpci2	invci3									0					0	xxx			acir	2arm	item_helm	12	item_helm	0	0	5	0	2	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	
Sister's Stone	100	0	1	1	50	60	0	0	0	0	20	0	85	1	64	46400	276500	Zc3	Zc3	18	321	lit	Zc1	Zc2	Zc3	0	2	2	1	3	1	flpci2	invci3									0					0	xxx			acir	3arm	item_helm	12	item_helm	0	0	5	0	3	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	
Amazon Circlet 1A	100	0	1	1	20	30	0	0	0	0	35	0	24	1	16	9600	17125	Zc4	Zc1	3	321	lit	Zc4	Zc5	Zc6	0	2	2	1	3	1	flpci2	invci3									0					0	xxx			acir	1arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	1	2	0	Zc5	Zc6	1	0	
Amazon Circlet 1B	100	0	1	1	40	50	0	0	0	0	25	0	70	1	52	28000	140000	Zc5	Zc2	13	321	lit	Zc4	Zc5	Zc6	0	2	2	1	3	1	flpci2	invci3									0					0	xxx			acir	2arm	item_helm	12	item_helm	0	0	5	0	2	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	
Amazon Circlet 1C	100	0	1	1	50	60	0	0	0	0	20	0	85	1	64	46400	276500	Zc6	Zc3	18	321	lit	Zc4	Zc5	Zc6	0	2	2	1	3	1	flpci2	invci3									0					0	xxx			acir	3arm	item_helm	12	item_helm	0	0	5	0	3	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0	
Soul Summon Torso 1	100	0	4	0	50	50	0	0	0	0	0	1	0	1	0	0	0	St1	St1			St1	St1	St1	St1	16	2	3	1	2	1	flpstu	invstu			1	0	0	1	1	1	0					0	xxx			tors	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	xxx	xxx	0	0	
Soul Summon Torso 2	100	0	4	0	50	50	0	0	0	0	0	1	0	1	0	0	0	St2	St2			St2	St2	St2	St2	16	2	3	1	2	1	flpstu	invstu			1	0	0	1	1	1	0					0	xxx			tors	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	xxx	xxx	0	0	
Palisade Helm	100	0	4	1	25	45	0	55	0	0	50	0	29	1	0	6676	15500	Pc1	Pc1			Pc1	Pc1	Pc2	Pc3	0	2	2	1	3	1	flpcrn	invcrn									0					0	xxx			helm	1arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	2	8	0	Pc2	Pc3	1	0	
Anointed Crown	100	0	4	1	78	113	0	103	0	0	50	0	55	1	25	33966	89763	Pc2	Pc2			Pc2	Pc1	Pc2	Pc3	0	2	2	1	3	1	flpcrn	invcrn									0					0	xxx			helm	2arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Treasured Headdress	100	0	4	1	111	165	0	174	0	0	50	0	85	1	66	75816	208434	Pc3	Pc3			Pc3	Pc1	Pc2	Pc3	0	2	2	1	3	1	flpcrn	invcrn									0					0	xxx			helm	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Amazon Gloves 1A	0	0	1	1	2	3	0	0	0	0	12	0	3	1	0	64	812	Ag1	Ag1		370	Ag1	Ag1	Ag2	Ag3	16	2	2	1	2	0	flplgl	invlgl									0					0	xxx			aglv	1arm	item_gloves	12	item_gloves	0	0	5	0	0	0			0	5	0	0	0			0	1	1	1	1	1	3					1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	Ag2	Ag3	1	0	
Amazon Gloves 1B	0	0	4	1	12	15	0	60	0	0	24	0	27	1	0	2371	7201	Ag2	Ag2		370	Ag2	Ag4	Ag5	Ag6	16	2	2	1	3	0	flphgl	invhgl									0					0	xxx			aglv	1arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255	1	1		1	1	1	1		1	1	1	1		1	255					255	1	1	1	1	20					255					20	0	8	0	Ag5	Ag6	1	0	
Amazon Gloves 1C	0	0	1	1	28	35	0	20	0	0	12	0	33	1	21	6784	12820	Ag3	Ag3		370	Ag3	Ag1	Ag2	Ag3	16	2	2	1	2	0	flplgl	invlgl									0					0	xxx			aglv	2arm	item_gloves	12	item_gloves	0	0	5	0	0	0			0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Amazon Gloves 2A	0	0	4	1	43	53	0	110	0	0	24	0	54	1	25	16720	44749	Ag4	Ag1		370	Ag4	Ag4	Ag5	Ag6	16	2	2	1	3	0	flphgl	invhgl									0					0	xxx			aglv	2arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Amazon Gloves 2B	100	0	1	1	54	62	0	50	0	0	12	0	57	1	42	21536	53988	Ag5	Ag2		370	Ag5	Ag1	Ag2	Ag3	16	2	2	1	3	0	flplgl	invlgl									0					0	xxx			aglv	3arm	item_gloves	12	item_gloves	0	0	5	0	0	0			0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Amazon Gloves 2C	100	0	4	1	62	71	0	185	0	0	24	0	85	1	64	36385	99638	Ag6	Ag3		370	Ag6	Ag4	Ag5	Ag6	16	2	2	1	3	0	flphgl	invhgl									0					0	xxx			aglv	3arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Necromancer Armor 1A	0	0	1	1	8	11	0	12	0	0	20	0	1	1	0	112	607	Na1	Na1		378	Na1	Na1	Na2	Na3	1	2	3	1	2	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			narm	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1	1	1	1	1	5					1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	Na2	Na3	1	0	
Necromancer Armor 1B	0	0	4	1	45	48	5	36	0	0	26	0	11	1	0	3542	4035	Na2	Na2		378	Na2	Na4	Na5	Na6	1	2	3	1	3	1	flprng	invrng			0	0	1	1	1	1	0					0	xxx			narm	1arm	item_chainarmor	12	item_chainarmor	0	0	5	0	0	0			0	2	0	0	0			0	3		1		1	255					255					255	1	1		1	1					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	Na5	Na6	1	0	
Necromancer Armor 1C	0	0	1	1	102	117	0	38	0	0	20	0	34	1	22	24442	33127	Na3	Na3		378	Na3	Na1	Na2	Na3	1	2	3	1	3	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			narm	2arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Necromancer Armor 2A	0	0	4	1	158	172	5	74	0	0	26	0	42	1	25	45280	78750	Na4	Na1		378	Na4	Na4	Na5	Na6	1	2	3	1	4	1	flprng	invrng			0	0	1	1	1	1	0					0	xxx			narm	2arm	item_chainarmor	12	item_chainarmor	0	0	5	0	0	0			0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Necromancer Armor 2B	100	0	1	1	361	467	0	77	0	0	20	0	65	1	49	174686	337030	Na5	Na2		378	Na5	Na1	Na2	Na3	1	2	3	1	4	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			narm	3arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Necromancer Armor 2C	100	0	4	1	383	489	5	131	0	0	26	0	72	1	54	203548	448685	Na6	Na3		378	Na6	Na4	Na5	Na6	1	2	3	1	4	1	flprng	invrng			0	0	1	1	1	1	0					0	xxx			narm	3arm	item_chainarmor	12	item_chainarmor	0	0	5	0	0	0			0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Sorceress Armor 1A	0	0	1	1	8	11	0	12	0	0	20	0	1	1	0	112	607	Sa1	Sa1		381	Sa1	Sa1	Sa2	Sa3	1	2	3	1	2	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			sarm	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1	1	1	1	1	5					1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	Sa2	Sa3	1	0	
Sorceress Armor 1B	0	0	2	1	14	17	0	15	0	0	24	0	3	1	0	385	872	Sa2	Sa2		381	Sa2	Sa4	Sa5	Sa6	1	2	3	1	2	1	flplea	invlea			0	0	1	0	1	1	0					0	xxx			sarm	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1	1	1	1	1	10					1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	Sa5	Sa6	1	0	
Sorceress Armor 1C	0	0	1	1	102	117	0	38	0	0	20	0	34	1	22	24442	33127	Sa3	Sa3		381	Sa3	Sa1	Sa2	Sa3	1	2	3	1	3	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			sarm	2arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Sorceress Armor 2A	0	0	2	1	111	126	0	43	0	0	24	0	36	1	24	27968	39579	Sa4	Sa1		381	Sa4	Sa4	Sa5	Sa6	1	2	3	1	3	1	flplea	invlea			0	0	1	0	1	1	0					0	xxx			sarm	2arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Sorceress Armor 2B	100	0	1	1	361	467	0	77	0	0	20	0	65	1	49	174686	337030	Sa5	Sa2		381	Sa5	Sa1	Sa2	Sa3	1	2	3	1	4	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			sarm	3arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Sorceress Armor 2C	100	0	2	1	364	470	0	84	0	0	24	0	67	1	50	181542	357055	Sa6	Sa3		381	Sa6	Sa4	Sa5	Sa6	1	2	3	1	4	1	flplea	invlea			0	0	1	0	1	1	0					0	xxx			sarm	3arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Soul Summon Torso 3	100	0	4	0	50	50	0	0	0	0	0	1	0	1	0	0	0	St3	St3			St3	St3	St3	St3	16	2	3	1	2	1	flpstu	invstu			1	0	0	1	1	1	0					0	xxx			tors	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	xxx	xxx	0	0	
